관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자
5550000-104-2021-00079,메가엠지씨커피 안산식물원점,187795.02,423565.069999999,영업/정상,2021-06-14,
3960100-104-2021-00095,빽다방 일산위시티점,183310.477923963,463896.316545157,영업/정상,2021-04-28,
5530000-104-2021-00219,커피에반하다 동탄치동천점,211225.96624641,411243.683317652,영업/정상,2021-04-28,
5610000-104-2021-00145,메가엠지씨커피 수원엠파이어점,204417.597900081,416171.151702392,영업/정상,2021-06-14,
3960100-104-2021-00150,메가엠지씨커피 일산마두공원점,180842.086155646,461406.473246905,영업/정상,2021-06-28,
3820000-104-2021-00114,더벤티 의정부낙양점,209560.357776696,472210.987281052,영업/정상,2021-05-28,
5560000-104-2021-00064,이디야 시아테마파크점,185783.28808157,422747.838892667,영업/정상,2021-05-28,
5550000-104-2021-00084,컴포즈커피안산초당점,186480.015,420179.585,영업/정상,2021-06-28,
3770000-104-2021-00054,컴포즈커피 수원고등자이점,199712.552039256,418933.439460158,영업/정상,2021-05-28,
3910038-104-2021-00043,빽다방 평택포승점,186179.369428606,387339.51677942,영업/정상,2021-06-17,
4040000-104-2021-00132,만랩커피 위례메디프라자점,213830.984806544,442815.774229669,영업/정상,2021-05-28,
5530000-104-2021-00333,빽다방(송산그린시티점),183748.51562678,420379.489402973,영업/정상,2021-06-23,
3960100-104-2021-00120,빽다방 일산풍동점,182132.593064213,462802.230420134,영업/정상,2021-05-28,
3950000-104-2021-00143,컴포즈커피 행주산성점,184682.420565756,455484.098906525,영업/정상,2021-05-28,
4100100-104-2021-00121,빽다방 일산강선점,179004.476773814,462990.207993189,영업/정상,2021-06-23,
3790000-104-2021-00086,빽다방 위례역점,212271.544781057,440255.98554341,영업/정상,2021-06-25,
5530000-104-2021-00302,컴포즈커피 동탄서연점,209799.685595493,406673.352499785,영업/정상,2021-06-09,
4010000-104-2021-00140,컴포즈커피시흥한라비발디점,174465.929718868,429126.779076857,영업/정상,2021-05-13,
3970000-104-2021-00026,이디야커피 과천역점,199955.805849567,436639.068934628,영업/정상,2021-05-27,
4010000-104-2021-00167,이디야빨간등대점,172217.964902371,426877.630797322,영업/정상,2021-06-09,
3750000-104-2021-00060,컴포즈커피 수원정자시장점,200004.268334513,420897.011389505,영업/정상,2021-06-09,
4000000-104-2021-00044,컴포즈커피오산운암점,206946.241068208,406146.628749728,영업/정상,2021-05-17,
3950000-104-2021-00151,컴포즈커피고양행신점,185249.627642827,456989.557916263,영업/정상,2021-06-09,
3960100-104-2021-00102,컴포즈커피 일산풍산점,180692.668718764,463997.838740289,영업/정상,2021-05-03,
3960100-104-2021-00103,컴포즈커피 일산탄중로점,180406.015,464987.035,영업/정상,2021-05-03,
3910029-104-2021-00063,컴포즈커피 평택송탄역점,204836.632275376,397003.71958208,영업/정상,2021-05-27,
3750000-104-2021-00056,메가엠지씨커피 수원파장점,199370.442187141,422636.442490929,영업/정상,2021-05-27,
3950000-104-2021-00168,메가엠지씨커피 고양성사점,185784.217497976,462086.921242864,영업/정상,2021-06-25,
3760000-104-2021-00093,빽다방수원권선시장점,202082.873696066,417059.270332844,영업/정상,2021-05-31,
5630000-104-2021-00076,컴포즈커피 용인원희캐슬점,206267.787403997,414262.636416654,영업/정상,2021-05-04,
4020000-104-2021-00031,더벤티(산본시장점),194388.261737601,429771.338854937,영업/정상,2021-05-04,
3820000-104-2021-00124,매머드익스프레스 의정부로데오점,204252.54087436,470914.404483986,영업/정상,2021-06-04,
4070000-104-2021-00093,메가엠지씨커피 이천송정점,238374.1117368,421527.880312579,영업/정상,2021-06-25,
3950000-104-2021-00147,컴포즈커피 고양도래울점,188674.907750925,459180.776044858,영업/정상,2021-06-02,
3770000-104-2021-00049,컴포즈커피 수원율현점,198218.917885977,420384.337697049,영업/정상,2021-05-12,
5530000-104-2021-00259,컴포즈커피 동탄프리미엄 아울렛점,208102.722165817,408779.613853533,영업/정상,2021-05-20,
3960100-104-2021-00107,더벤티 일산풍동점,182354.982388886,462788.214058906,영업/정상,2021-05-12,
4030000-104-2021-00026,컴포즈커피 의왕삼동점,195663.241009357,424311.140815697,영업/정상,2021-04-30,
3900000-104-2021-00054,매머드익스프레스광명에이스점,190392.971340646,438406.452120428,영업/정상,2021-05-12,
4020000-104-2021-00039,컴포즈커피산본능안공원점,194115.552329258,429927.855177289,영업/정상,2021-05-12,
3990000-104-2021-00145,메가엠지씨커피 다산가운마을점,213667.471779121,455819.933596539,영업/정상,2021-05-12,
4010000-104-2021-00169,더벤티시흥배곧한라점,175019.644318511,428855.298740062,영업/정상,2021-06-10,
3810000-104-2021-00157,매머드 익스프레스 판교중앙점,209730.251918502,432737.56040062,영업/정상,2021-07-02,
5530000-104-2021-00304,메가엠지씨커피 동탄푸른마을점,204918.523736941,410831.082178908,영업/정상,2021-06-10,
5530000-104-2021-00337,이디야커피 동탄호수공원점,209160.688525921,407245.702347871,영업/정상,2021-06-24,
3960100-104-2021-00094,더벤티 마두역점,180411.090858326,461078.7300066,영업/정상,2021-04-27,
5560000-104-2021-00077,컴포즈커피 안산원시점,181049.718303851,422633.543042186,영업/정상,2021-06-24,
3770000-104-2021-00067,더벤티 수원매산점,200495.777152993,418486.621693584,영업/정상,2021-06-07,
4010000-104-2021-00206,메가엠지씨커피시흥신일초점,181587.856336873,436679.81982583,영업/정상,2021-07-02,
3950000-104-2021-00170,메가엠지씨커피 고양향동중앙점,190593.616315062,455378.422593547,영업/정상,2021-06-29,
4090000-104-2021-00192,메가엠지씨커피 김포라베니체점,171658.740762662,459799.848395123,영업/정상,2021-06-08,
3790000-104-2021-00065,이디야 성남단대점,213836.415638298,438273.671795313,영업/정상,2021-05-14,
5640000-104-2021-00083,메가엠지씨커피 수지동천점,208764.441190517,426559.959350909,영업/정상,2021-06-15,
5530000-104-2021-00321,컴포즈커피화성봉담이마트점,197695.648333333,413427.779666667,영업/정상,2021-06-18,
3810000-104-2021-00136,메가엠지씨커피 수내파크타운점,210556.2422511,430185.664994712,영업/정상,2021-06-08,
5630000-104-2021-00086,매머드 익스프레스 기흥테라점,206320.323936435,414389.317976236,영업/정상,2021-05-18,
3950000-104-2021-00127,고양원흥도내동 컴포즈커피점,188350.18632616,458565.21352114,영업/정상,2021-05-18,
3950000-104-2021-00130,빽다방 고양덕은드림점,188406.930215687,453091.613523675,영업/정상,2021-05-18,
4060000-104-2021-00130,컴포즈커피 파주운정아이파크점,176508.920829366,468096.711849659,영업/정상,2021-05-14,
3760000-104-2021-00085,매머드익스프레스 고색1단지점,197976.786239943,415511.760672979,영업/정상,2021-05-18,
4000000-104-2021-00054,만랩커피오산세교점,203607.85614162,409662.435435656,영업/정상,2021-06-08,
5630000-104-2021-00105,이디야커피 용인하나로마트점,211994.061448131,418246.880193391,영업/정상,2021-06-21,
4090000-104-2021-00200,빽다방 김포사우점,175260.85,457761.05,영업/정상,2021-06-11,
5560000-104-2021-00076,컴포즈커피 안산법원점,184625.493417213,423089.726512683,영업/정상,2021-06-21,
4090000-104-2021-00204,메가엠지씨커피 김포북변점,173743.150838376,458542.608835378,영업/정상,2021-06-21,
4100100-104-2021-00087,더벤티 대화역점,177757.326925848,463769.457340757,영업/정상,2021-06-01,
3810000-104-2024-00181,이디야 석운동점,203301.431173851,431635.333128216,영업/정상,2024-05-29,
3950000-104-2020-00152,메가엠지씨커피원흥중앙점,188565.036101565,459171.382199392,영업/정상,2020-08-04,
5620000-104-2024-00002,컴포즈커피 용인김량장동점,218184.108111425,414860.859131237,영업/정상,2024-01-03,
3980000-104-2017-00068,이디야커피 구리벌말점,212927.167930298,453667.671725014,영업/정상,2017-07-26,
5550000-104-2024-00001,더벤티 안산식물원사거리점,187768.25,423532.61,영업/정상,2024-01-03,
3750000-104-2024-00005,컴포즈커피 수원조원점,201459.06194113,421950.432741348,영업/정상,2024-01-04,
4060000-104-2024-00004,컴포즈커피 파주문발점,173352.558759742,469305.978069395,영업/정상,2024-01-04,
4090000-104-2014-00104,이디야커피 김포구래점,167011.660649887,460207.987743255,영업/정상,2014-10-08,
4090000-104-2018-00094,커피에반하다 양촌산업단지,166516.498532125,457031.079494924,영업/정상,2018-04-23,
4090000-104-2018-00149,빽다방 김포장기역점,170545.596744202,460250.942604159,영업/정상,2018-06-04,
4090000-104-2016-00181,커피에반하다김포감정점,173392.528784549,457933.229697925,영업/정상,2016-10-10,
4090000-104-2016-00186,빽다방김포구래점,166928.339812519,460277.295825779,영업/정상,2016-10-14,
4090000-104-2018-00163,컴포즈커피 김포구래점,166841.167900611,460220.059447846,영업/정상,2018-06-21,
4090000-104-2016-00191,메가엠지씨커피 김포사우점,175292.770854498,457703.346967363,영업/정상,2016-10-21,
4090000-104-2014-00111,더벤티김포사우점,175346.670139296,457793.618415869,영업/정상,2014-10-22,
4090000-104-2018-00025,커피에반하다 김포학운점,164025.927220372,455961.36920822,영업/정상,2018-02-01,
3990000-104-2006-00062,이디야호평점,221468.586010805,461438.064834388,영업/정상,2006-10-02,
4090000-104-2012-00056,메가엠지씨커피 김포하성점,167462.823934655,468633.368552337,영업/정상,2012-10-31,
4020000-104-2018-00020,이디야군포송정지구점,192563.877003047,423724.233502909,영업/정상,2018-05-04,
4020000-104-2018-00021,메가엠지씨커피군포당정점,195950.364034006,427316.842809304,영업/정상,2018-05-14,
4090000-104-2013-00038,이디야커피김포장기동점,170600.524360269,460226.55962138,영업/정상,2013-06-20,
4090000-104-2013-00003,이디야커피 김포대명항,159433.883464665,459945.67879567,영업/정상,2013-01-14,
4090000-104-2011-00015,이디야김포풍년마을점,175316.37,457850.07,영업/정상,2011-03-16,
3990000-104-2006-00087,이디야 커피,218290.231457615,453965.286419038,영업/정상,2006-12-29,
3990000-104-2007-00019,이디야커피,230254.899157041,456995.237922994,영업/정상,2007-03-26,
3980000-104-2016-00058,커피에반하다,212653.643463734,455523.124464703,영업/정상,2016-09-08,
3980000-104-2024-00005,빽다방 구리장자호수공원점,212277.147199693,453836.234166938,영업/정상,2024-01-09,
4090000-104-2011-00059,이디야커피,179692.813148852,455471.069198831,영업/정상,2011-09-22,
5530000-104-2020-00092,컴포즈커피 동탄남광장점,206286.995569136,411027.412514817,영업/정상,2020-02-25,
5530000-104-2020-00190,메가엠지씨커피 송산그린시티점,183799.478528072,420205.487617199,영업/정상,2020-04-24,
5530000-104-2020-00202,이디야커피 동탄북광장점,206432.132678135,411467.119630786,영업/정상,2020-05-01,
5530000-104-2020-00203,메가엠지씨커피 화성상리점,195384.811152746,413087.1652554,영업/정상,2020-05-01,
5530000-104-2018-00594,메가엠지씨커피 동탄목동점,210969.3429132,408985.606433963,영업/정상,2018-12-31,
5530000-104-2017-00090,(주)이디야 동탄대로점,208952.891406728,409326.00623511,영업/정상,2017-04-10,
5530000-104-2019-00008,메가엠지씨커피 동탄한림대병원점,206885.752909752,412831.207283546,영업/정상,2019-01-08,
5530000-104-2019-00009,이디야 화성발안점,191873.383492744,398363.493171173,영업/정상,2019-01-08,
5530000-104-2017-00377,이디야커피 동탄치동점,208573.86,411709.795,영업/정상,2017-12-18,
5530000-104-2018-00157,메가엠지씨커피 동탄영천점,209832.053215704,411712.295274198,영업/정상,2018-04-11,
5530000-104-2018-00168,이디야 동탄2카림 애비뉴점,210075.319585403,410817.645865226,영업/정상,2018-04-17,
5530000-104-2019-00281,메가엠지씨커피 동탄산척점,210460.243249654,407707.93294495,영업/정상,2019-06-18,
5530000-104-2017-00144,이디야화성남양점,183817.492227992,411861.291378447,영업/정상,2017-05-22,
5530000-104-2020-00113,이디야 화성봉담중앙점,195050.912795067,413373.994212048,영업/정상,2020-03-09,
5530000-104-2018-00164,이디야 커피(화성석우IT점),206602.769821752,413650.248662325,영업/정상,2018-04-13,
5530000-104-2018-00365,메가엠지씨커피,211493.851363899,407252.360870655,영업/정상,2018-08-17,
5530000-104-2017-00306,이디야커피 동탄으뜸U-테크밸리점,208126.886571062,412132.07816691,영업/정상,2017-10-12,
5530000-104-2017-00327,커피에반하다(동탄2펜테리움점),210168.218983781,408426.642788413,영업/정상,2017-10-30,
5530000-104-2018-00085,커피에반하다 병점광은교회점,203577.111267968,411183.679284432,영업/정상,2018-03-13,
5530000-104-2018-00347,메가엠지씨커피 동탄능동점,205291.95318113,411991.782975696,영업/정상,2018-08-06,
5530000-104-2019-00227,이디야 화성동탄 SKV1점,208532.427254134,412025.235557874,영업/정상,2019-05-21,
5530000-104-2020-00162,메가엠지씨커피 레이크꼬모점,209253.387443815,407725.114639407,영업/정상,2020-04-14,
5530000-104-2019-00630,컴포즈커피 동탄산척점,210038.426015383,407965.152279239,영업/정상,2019-12-23,
5530000-104-2016-00298,컴포즈커피 병점진안점,203702.688715894,412531.607840638,영업/정상,2016-08-16,
5530000-104-2018-00192,컴포즈 시범단지점,210075.319585403,410817.645865226,영업/정상,2018-05-02,
5530000-104-2019-00173,메가엠지씨커피 봉담점,196337.357730144,412746.002692816,영업/정상,2019-04-19,
5530000-104-2019-00176,이디야 화성송산육일리점,175741.445949749,411591.398967618,영업/정상,2019-04-22,
5530000-104-2020-00066,메가커피 동탄서연점,209721.874407526,406673.380942227,영업/정상,2020-02-11,
5530000-104-2016-00259,메가엠지씨커피(향남1지구),193077.539529477,403250.135858676,영업/정상,2016-07-12,
5530000-104-2016-00262,컴포즈커피 동탄삼성반도체점,206842.660246131,412926.040205084,영업/정상,2016-07-18,
5530000-104-2020-00076,이디야커피 동탄삼성반도체점,206842.660246131,412926.040205084,영업/정상,2020-02-18,
5530000-104-2019-00024,이디야커피 병점홈플러스점,203188.196856075,411313.309756104,영업/정상,2019-01-17,
5530000-104-2019-00027,메가MGC커피동탄남광장점,206320.322489903,410965.914192926,영업/정상,2019-01-21,
5530000-104-2017-00335,메가엠지씨커피 동탄srt역점,208551.373220185,410701.52419273,영업/정상,2017-11-07,
5530000-104-2019-00306,메가엠지씨커피 병점역점,202975.729734666,411680.382141823,영업/정상,2019-06-26,
5530000-104-2019-00319,더벤티 송산그린시티점,183843.451735849,420285.175752396,영업/정상,2019-07-01,
