관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자,is_alive,population
3220000-104-2023-00705,메가엠지씨커피 래미안대치팰리스점,205154.638096613,443439.981644506,영업/정상,2023-12-06,,1,1.875
3220000-104-2023-00708,메가엠지씨커피 양재역점,203092.721986278,442550.634567769,영업/정상,2023-12-07,,1,312.375
3240000-104-2023-00265,메가엠지씨커피 성내동농협교차로점,211558.819080722,447536.982098296,영업/정상,2023-12-22,,1,281.75
3180000-104-2023-00370,메가엠지씨커피 영등포영일공원점,191512.384505727,445326.556989877,영업/정상,2023-12-08,,1,0.0
3210000-104-2023-00416,매머드익스프레스 서울교대정문점,201388.703797209,442948.93635824,영업/정상,2023-12-08,,1,164.5
3240000-104-2023-00273,이디야 천호1동점,211736.311628564,448929.58952831,영업/정상,2023-12-29,,1,420.5
3240000-104-2023-00259,메가엠지씨커피 고덕베네루체점,214746.842743747,449675.19797727,영업/정상,2023-12-14,,1,563.25
3100000-104-2023-00214,컴포즈커피 중계중앙점,206324.595951422,461091.913391026,영업/정상,2023-12-14,,1,1085.125
3080000-104-2023-00107,빽다방 수유사거리점,201946.311136266,459304.771839772,영업/정상,2023-12-14,,1,286.5
3210000-104-2023-00449,이디야 삼성금융연수원점,201730.78273369,443305.502426124,영업/정상,2023-12-29,,1,53.0
3100000-104-2023-00212,메가엠지씨커피 서울중계초점,206506.61482326,461601.744397562,영업/정상,2023-12-13,,1,29.875
3200000-104-2023-00227,메가엠지씨커피 신림역도림천점,193576.667549437,442458.211957368,영업/정상,2023-12-28,,1,475.625
3120000-104-2023-00272,메가엠지씨커피 서울명지초점,193466.612106413,453294.829173497,영업/정상,2023-12-13,,1,206.875
3040000-104-2023-00196,매머드익스프레스 광나루역점,209033.339549292,449192.402539275,영업/정상,2023-12-05,,1,200.875
3220000-104-2010-00269,이디야커피,204180.425,444622.13,영업/정상,2010-08-06,,1,121.375
3160000-104-2014-00005,이디야커피 신도림테크노마트점,190232.524534335,444978.682746138,영업/정상,2014-01-23,,1,3.75
3160000-104-2014-00090,메가커피 신도림역점,190005.132500398,445250.538868558,영업/정상,2014-08-01,,1,308.375
3160000-104-2016-00122,메가엠지씨커피 구로디지털탑프라자점,190850.393432023,442160.748706313,영업/정상,2016-07-20,,1,542.25
3160000-104-2018-00005,이디야 고척스카이돔점,187888.272226034,443955.614464686,영업/정상,2018-01-15,,1,0.0
3130000-104-2015-00117,마포복사꽃공원점빽다방PAIK'S COFFEE,195202.352576617,448502.214944771,영업/정상,2015-06-15,,1,34.25
3130000-104-2015-00130,공덕역롯데캐슬점빽다방,195564.375757848,449186.933273231,영업/정상,2015-06-30,,1,334.25
3130000-104-2014-00183,이디야커피(애오개역점),196116.359505276,450027.068949628,영업/정상,2014-08-01,,1,444.25
3160000-104-2014-00135,컴포즈커피 구일역점,188674.995072188,443749.503020388,영업/정상,2014-11-17,,1,1333.5
3160000-104-2014-00011,이디야커피(개봉현대점),187165.388338357,443309.735035263,영업/정상,2014-02-12,,1,79.625
3130000-104-2015-00144,빽다방상암KGIT점,190125.564768858,453090.149821248,영업/정상,2015-07-20,,1,0.0
3130000-104-2013-00042,이디야,192311.642580307,449855.643910445,영업/정상,2013-03-07,,1,574.625
3130000-104-2016-00121,빽다방망원시장점,191823.76210393,450380.787174401,영업/정상,2016-04-25,,1,319.625
3160000-104-2016-00146,이디야 성공회대점,184385.191942462,442803.822338315,영업/정상,2016-08-29,,1,214.75
3130000-104-2015-00161,빽다방 홍대입구점,193186.915945847,450282.263312215,영업/정상,2015-08-10,,1,36.75
3130000-104-2015-00165,빽다방홍대극동방송점,193110.533773243,449749.668924365,영업/정상,2015-08-13,,1,68.625
3130000-104-2016-00105,컴포즈커피 합정점,192406.861367157,449660.858716018,영업/정상,2016-04-15,,1,84.625
3130000-104-2016-00107,메가MGC커피 상암 사보이시티점,190086.625449279,453231.427685063,영업/정상,2016-04-18,,1,373.875
3130000-104-2014-00255,메가엠지씨커피 상암DMC점,190335.496775957,452758.642764785,영업/정상,2014-11-10,,1,373.625
3130000-104-2015-00039,이디야망원중앙점,191575.269184357,450948.23362786,영업/정상,2015-03-05,,1,103.125
3130000-104-2017-00057,메가MGC커피 망원역점,191910.509985237,450400.011142657,영업/정상,2017-02-17,,1,205.25
3130000-104-2018-00192,메가엠지씨커피 마포한강푸르지오점,192171.23539752,449751.486972783,영업/정상,2018-06-08,,1,568.625
3030000-104-2018-00174,매머드익스프레스(MAMMOTH EXPRESS) 성수우림,205525.616970821,449394.284127151,영업/정상,2018-12-03,,1,5.375
3220000-104-2018-00868,매머드커피익스프레스 뱅뱅사거리점,202806.092203078,443145.350840209,영업/정상,2018-12-13,,1,6.875
3080000-104-2018-00124,이디야 우이역도선사점,200928.010750047,462234.752178333,영업/정상,2018-12-13,,1,262.875
3160000-104-2018-00160,이디야 고척사거리점,187399.697268421,444855.737125874,영업/정상,2018-12-03,,1,217.25
3210000-104-2018-00369,만랩커피 교대점,201221.213271577,443324.872412442,영업/정상,2018-11-07,,1,155.75
3200000-104-2019-00005,컴포즈커피 봉천점,195204.331969991,442787.084757058,영업/정상,2019-01-04,,1,48.75
3190000-104-2018-00148,이디야 총신대점,197171.084110822,442544.958262826,영업/정상,2018-12-05,,1,252.375
3170000-104-2018-00153,감성커피 금천롯데캐슬골드파크점,190838.324818618,439761.362000391,영업/정상,2018-11-26,,1,425.625
3140000-104-2018-00189,이디야커피 신월5동점,184678.753937033,448560.750340249,영업/정상,2018-12-10,,1,99.0
3240000-104-2018-00224,메가엠지씨커피 천호로데오점,211170.540957615,448520.213110475,영업/정상,2018-11-19,,1,501.625
3110000-104-2018-00197,빽다방 응암역점,192345.084461084,455135.883123092,영업/정상,2018-11-27,,1,275.625
3100000-104-2018-00173,빽다방(노원상계3단지점),205067.400981063,461191.650106461,영업/정상,2018-11-14,,1,182.375
3150000-104-2018-00327,컴포즈커피 마곡나루점,184655.264279055,451864.298152252,영업/정상,2018-12-17,,1,1.875
3180000-104-2018-00299,더벤티 문래점,190199.2294276,446496.865300952,영업/정상,2018-12-07,,1,0.0
3150000-104-2018-00307,이디야까치산로점,187020.064321014,450126.911411061,영업/정상,2018-11-21,,1,676.25
3020000-104-2018-00119,메가엠지씨커피동부이촌점,197722.571038558,446344.591216568,영업/정상,2018-11-23,,1,63.25
3190000-104-2020-00152,컴포즈커피 이수총신대점,198248.367149171,442855.005428587,영업/정상,2020-11-27,,1,180.625
3150000-104-2020-00338,컴포즈커피 강서힐스테이트점,186131.44675164,449463.742887207,영업/정상,2020-12-16,,1,279.5
3110000-104-2021-00005,빽다방빵연구소 북한산성점,195337.443196539,461585.175092979,영업/정상,2021-01-12,,1,23.625
3150000-104-2020-00334,컴포즈커피 우장산역점,185430.896229181,449668.422607163,영업/정상,2020-12-10,,1,7.5
3230000-104-2020-00392,만랩커피 오금역점,211017.218735522,444471.40992112,영업/정상,2020-12-16,,1,269.125
3000000-104-2020-00157,매머드 익스프레스 관철동점,198815.887065267,451844.385687968,영업/정상,2020-11-30,,1,27.75
3150000-104-2020-00341,컴포즈커피 까치산시장점,186478.236195076,447891.223391521,영업/정상,2020-12-21,,1,390.125
3230000-104-2020-00375,메가엠지씨커피 서울 풍납점,210253.76251766,447445.375321082,영업/정상,2020-11-30,,1,279.875
3030000-104-2020-00171,매머드익스프레스 뚝섬역점,204323.651283128,449401.651913139,영업/정상,2020-12-24,,1,2.5
3090000-104-2020-00109,빽다방방학역점,203668.2047386,463071.669946879,영업/정상,2020-12-07,,1,338.0
3010000-104-2020-00231,컴포즈커피 동대문쇼핑몰점,201137.189026207,451642.262171372,영업/정상,2020-12-07,,1,31.75
3050000-104-2020-00173,메가엠지씨커피 서울시립대점,204664.68148579,453517.113806252,영업/정상,2020-12-03,,1,211.875
3120000-104-2020-00225,매머드익스프레스 충정로점,196634.19916782,451030.759483341,영업/정상,2020-12-22,,1,311.625
3150000-104-2021-00005,매머드익스프레스 우림블루나인(38호),187952.560027898,450562.020225978,영업/정상,2021-01-04,,1,1.25
3150000-104-2021-00006,매머드익스프레스 마곡나루점,184622.24950286,451831.218540076,영업/정상,2021-01-04,,1,1.875
3180000-104-2021-00002,컴포즈커피 여의도교보증권점,193253.666517882,446701.353544281,영업/정상,2021-01-04,,1,0.0
3080000-104-2021-00001,매머드익스프레스 수유시장점,201956.180985499,458714.365820521,영업/정상,2021-01-04,,1,45.875
3060000-104-2020-00132,메가엠지씨커피 면목중앙점,207008.706418931,453625.625539941,영업/정상,2020-11-26,,1,232.0
3210000-104-2020-00341,매머드 익스프레스 강남해커스타운점,202249.059734667,444042.044283805,영업/정상,2020-12-23,,1,1.25
3160000-104-2020-00200,컴포즈커피 구로한영시티점,190811.754668537,442118.236573158,영업/정상,2020-12-23,,1,93.75
3080000-104-2021-00008,빽다방 가오리역점,201367.434505028,459977.826459484,영업/정상,2021-01-21,,1,119.125
3030000-104-2021-00015,빽다방 화양사거리점,205753.250469411,449482.033814702,영업/정상,2021-02-02,,1,4.375
3170000-104-2021-00006,컴포즈커피금천롯데캐슬점,190592.734583097,439737.220956785,영업/정상,2021-01-27,,1,883.125
3170000-104-2020-00123,메가엠지씨커피 금천가산점,190441.240664091,441527.212985732,영업/정상,2020-11-24,,1,271.25
3240000-104-2020-00238,매머드커피 익스프레스 고덕역점,213593.137875629,450274.382514974,영업/정상,2020-11-26,,1,140.25
3220000-104-2020-00608,이디야 선릉역점,204180.425,444622.13,영업/정상,2020-11-24,,1,121.375
3130000-104-2020-00357,이디야  마포 성산 시영점,191608.894629048,451883.263349354,영업/정상,2020-12-30,,1,168.875
3200000-104-2020-00209,이디야커피 신림신화교점,194286.921121363,441486.1655291,영업/정상,2020-12-18,,1,216.0
3180000-104-2020-00287,매머드익스프레스 문래SKV1점,189959.044020878,446192.884313355,영업/정상,2020-11-25,,1,277.5
3070000-104-2020-00184,메가엠지씨커피 정릉아리랑점,201552.480563967,455184.850019902,영업/정상,2020-12-01,,1,227.5
3190000-104-2020-00158,빽다방 상도e편한점,195342.564758023,444786.041400038,영업/정상,2020-12-18,,1,433.0
3130000-104-2021-00025,메가엠지씨커피 마포시민공원점,191017.203628332,450457.43020331,영업/정상,2021-02-05,,1,323.75
3110000-104-2021-00007,메가엠지씨커피 독바위역점,194033.13297692,457344.849890836,영업/정상,2021-01-14,,1,280.5
3010000-104-2021-00014,메가엠지씨커피 약수역점,200902.713483882,450287.56536009,영업/정상,2021-01-14,,1,26.75
3050000-104-2020-00163,매머드 익스프레스 신설동역점,202172.42816751,452599.624272669,영업/정상,2020-11-20,,1,49.875
3180000-104-2021-00017,매머드익스프레스 영등포리마크빌점,191556.495423138,447095.457399052,영업/정상,2021-01-19,,1,41.25
3180000-104-2021-00019,메가엠지씨커피 신길힐스테이트점,192067.018734876,444803.706304807,영업/정상,2021-01-19,,1,144.125
3200000-104-2021-00010,메가엠지씨커피 신대방역점,192264.922850068,442728.778918512,영업/정상,2021-01-13,,1,26.75
3090000-104-2021-00008,컴포즈커피쌍문역점,203043.71061018,460737.456544857,영업/정상,2021-01-28,,1,381.125
3230000-104-2021-00015,메가엠지씨커피 석촌점,209531.580088686,444961.017750226,영업/정상,2021-01-18,,1,9.5
3180000-104-2021-00020,이디야커피 대림1동점,191338.559088949,443808.042274712,영업/정상,2021-01-20,,1,403.5
3180000-104-2021-00025,빽다방 대림역점,190918.980623705,443464.033607263,영업/정상,2021-01-25,,1,92.875
3160000-104-2021-00009,컴포즈 커피 개봉시장점,187135.877655133,443294.255294814,영업/정상,2021-01-18,,1,79.625
3010000-104-2021-00019,컴포즈커피 명동이화점,198911.806393959,451032.316115194,영업/정상,2021-01-28,,1,2.25
3190000-104-2021-00005,컴포즈커피 중앙대점,196490.152224537,445120.416889046,영업/정상,2021-01-13,,1,165.0
3230000-104-2021-00012,메가엠지씨커피 거여역점,212722.838054155,443413.473615578,영업/정상,2021-01-15,,1,269.875
3240000-104-2021-00018,빽다방 강동구청점,210708.395291121,447606.672799147,영업/정상,2021-01-26,,1,115.125
3190000-104-2020-00155,이디야상도중앙점,195262.421445475,444891.434223903,영업/정상,2020-12-08,,1,219.25
3010000-104-2020-00233,컴포즈커피(중구저동점),199075.300395497,451301.736532292,영업/정상,2020-12-09,,1,2.5
3210000-104-2021-00030,매머드 익스프레스 서초센트럴점,200958.146177387,442749.959049103,영업/정상,2021-02-01,,1,54.75
3020000-104-2021-00005,매머드익스프레스 신용산점,197083.100438264,447552.774477998,영업/정상,2021-02-02,,1,168.0
3150000-104-2021-00028,컴포즈커피 화곡남부시장점,187448.600249831,447926.219115569,영업/정상,2021-02-02,,1,262.125
3140000-104-2022-00107,매머드익스프레스 목동1단지점,189266.403688297,448601.400740255,영업/정상,2022-05-12,,1,195.25
3020000-104-2022-00077,빽다방 숙대입구역점,197473.573616432,448985.202955282,영업/정상,2022-06-09,,1,15.625
3090000-104-2022-00036,이디야 솔밭공원역점,201144.689009892,461515.870289827,영업/정상,2022-05-02,,1,212.75
3110000-104-2022-00083,컴포즈 커피 증산DMC센트럴자이점,191337.27325892,453194.537663327,영업/정상,2022-05-02,,1,146.75
3130000-104-2022-00163,메가엠지씨커피 마포중앙점,191549.46452776,450994.999638204,영업/정상,2022-06-08,,1,103.125
3230000-104-2022-00163,매머드 익스프레스 장미상가점,208707.089897534,446299.352775446,영업/정상,2022-06-14,,1,294.5
3040000-104-2022-00124,컴포즈커피 광진능동로점,206259.397723367,450001.934792262,영업/정상,2022-06-13,,1,414.625
3190000-104-2022-00069,메가엠지씨커피 중앙대점,196469.980314857,445070.026799117,영업/정상,2022-06-16,,1,165.0
3210000-104-2022-00188,매머드 익스프레스 서초효령로점,200355.849181578,442258.409755956,영업/정상,2022-06-15,,1,0.0
3210000-104-2022-00189,매머드 익스프레스 서초쌍용플래티넘점,201463.690299789,442429.147525901,영업/정상,2022-06-15,,1,530.0
3030000-104-2022-00071,메가엠지씨커피 도선사거리점,203114.758597393,451504.766995539,영업/정상,2022-05-13,,1,144.0
3070000-104-2022-00108,컴포즈커피 길음롯데캐슬클라시아점,202226.378526398,456194.352420546,영업/정상,2022-06-10,,1,226.0
3050000-104-2022-00077,컴포즈커피 답십리초점,204950.712447986,451794.47880037,영업/정상,2022-06-15,,1,175.25
3230000-104-2022-00154,빽다방 개롱역점,211802.518980374,443982.241438404,영업/정상,2022-06-10,,1,545.625
3150000-104-2022-00170,빽다방 강서구청점,186712.751990345,450014.905648854,영업/정상,2022-06-16,,1,71.875
3240000-104-2022-00137,컴포즈커피 상일중앙점,215194.400879055,449743.986233375,영업/정상,2022-06-23,,1,287.625
3070000-104-2022-00112,메가엠지씨커피 번동중앙점,204208.631200867,457844.348010616,영업/정상,2022-06-23,,1,5.0
3160000-104-2022-00102,메가엠지씨커피 구로항동점,184491.965337694,442181.682623451,영업/정상,2022-06-23,,1,0.625
3150000-104-2022-00161,빽다방(마곡수명산점),184618.685001836,450145.694973861,영업/정상,2022-06-08,,1,132.75
3200000-104-2022-00084,메가엠지씨커피 관악구청점,195759.872774126,441941.015435004,영업/정상,2022-05-16,,1,725.625
3120000-104-2022-00073,컴포즈커피 신촌자이엘라점,194849.138479032,450512.155519127,영업/정상,2022-05-16,,1,877.875
3230000-104-2022-00177,매머드 익스프레스 잠실나루역점,209151.713940169,446519.612162961,영업/정상,2022-06-23,,1,291.375
3170000-104-2022-00056,매머드커피 에이스하이앤드6차점,189855.309927286,441540.894601732,영업/정상,2022-05-25,,1,2.5
